entry	function	pc	op	expression
024bea	FUN_024bea	02094c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024bea	FUN_024bea	02097a	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef81,3)),CONST(0x0,4)),INT_MULT(MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),CONST(0xa,2))),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
024bea	FUN_024bea	02097a	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xea1a,3)),CONST(0x0,4)),INT_MULT(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))))),CONST(0xa,2))),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
024bea	FUN_024bea	020984	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xea1a,3)),CONST(0x0,4)),INT_MULT(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))))),CONST(0xa,2)))))
024bea	FUN_024bea	02098e	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024bea	FUN_024bea	0249f2	STORE	CAST(INT_ZEXT(CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00efea:2:short),CONST(0x33,4)),CONST(0x1ab9,4)),LEAF(00efea:2:short)),CONST(0x1f2,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x1795,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x1922,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x1aaf,4))),CONST(0x22e,4))))))
024bea	FUN_024bea	024a20	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INT_AND(INT_ADD(INDIRECT(LEAF(00fac2:1:byte),CONST(0x33,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x1ab9,4)),LEAF(unique:00023b00:1:byte)),CONST(0x1f2,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1795,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1922,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1aaf,4))),CONST(0x22e,4)),CONST(0x283,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024bea	FUN_024bea	024a50	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INT_AND(LEAF(unique:00022d00:1:byte),CONST(0x1f,1)),CONST(0x1ab9,4)),LEAF(unique:00023b00:1:byte)),CONST(0x1f2,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1795,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1922,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1aaf,4))),CONST(0x22e,4)),CONST(0x283,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x380,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024bea	FUN_024bea	024a7e	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00fac2:1:byte),CONST(0x1f2,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1795,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1922,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1aaf,4))),CONST(0x22e,4)),CONST(0x283,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x380,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x47d,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024bea	FUN_024bea	024aac	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(LEAF(00fac2:1:byte),CONST(0x283,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x380,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x47d,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x57a,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024bea	FUN_024bea	024ada	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(LEAF(unique:00023b00:1:byte),CONST(0x380,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x47d,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x57a,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x677,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024bea	FUN_024bea	024bee	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(LEAF(00fac2:1:byte)))))
024c80	FUN_024c80	02093c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef77,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024c80	FUN_024c80	020940	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024c80	FUN_024c80	020944	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef77,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024c80	FUN_024c80	020948	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec5a,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024c80	FUN_024c80	02094c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024c80	FUN_024c80	02097a	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef81,3)),CONST(0x0,4)),INT_MULT(MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),CONST(0xa,2))),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
024c80	FUN_024c80	02097a	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xea1a,3)),CONST(0x0,4)),INT_MULT(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))))),CONST(0xa,2))),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
024c80	FUN_024c80	020984	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xea1a,3)),CONST(0x0,4)),INT_MULT(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))))),CONST(0xa,2)))))
024c80	FUN_024c80	02098e	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024c80	FUN_024c80	0249f2	STORE	CAST(INT_ZEXT(CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00efea:2:short),CONST(0x33,4)),CONST(0x1ab9,4)),LEAF(00efea:2:short)),CONST(0x1f2,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x1795,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x1922,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x1aaf,4))),CONST(0x22e,4))))))
024c80	FUN_024c80	024a20	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00fac2:1:byte),CONST(0x33,4)),CONST(0x1ab9,4)),LEAF(00fac2:1:byte)),CONST(0x1f2,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1795,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1922,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1aaf,4))),CONST(0x22e,4)),CONST(0x283,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024c80	FUN_024c80	024a50	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00fac2:1:byte),CONST(0x33,4)),CONST(0x1ab9,4)),LEAF(00fac2:1:byte)),CONST(0x1f2,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1795,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1922,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1aaf,4))),CONST(0x22e,4)),CONST(0x283,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x380,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024c80	FUN_024c80	024a7e	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00fac2:1:byte),CONST(0x1f2,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1795,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1922,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1aaf,4))),CONST(0x22e,4)),CONST(0x283,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x380,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x47d,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024c80	FUN_024c80	024aac	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(LEAF(00fac2:1:byte),CONST(0x283,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x380,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x47d,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x57a,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024c80	FUN_024c80	024ada	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(LEAF(unique:00023b00:1:byte),CONST(0x380,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x47d,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x57a,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x677,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024c80	FUN_024c80	024c84	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe885,3)),CONST(0x0,4)),INT_ZEXT(LEAF(00fac4:1:byte)))))
024cae	FUN_024cae	02093c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef77,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cae	FUN_024cae	020940	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cae	FUN_024cae	020944	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef77,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cae	FUN_024cae	020948	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec5a,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cae	FUN_024cae	02094c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cae	FUN_024cae	02097a	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef81,3)),CONST(0x0,4)),INT_MULT(MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),CONST(0xa,2))),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
024cae	FUN_024cae	02097a	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xea1a,3)),CONST(0x0,4)),INT_MULT(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))))),CONST(0xa,2))),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
024cae	FUN_024cae	020984	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xea1a,3)),CONST(0x0,4)),INT_MULT(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))))),CONST(0xa,2)))))
024cae	FUN_024cae	02098e	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cae	FUN_024cae	0249f2	STORE	CAST(INT_ZEXT(CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00efea:2:short),CONST(0x19b3,4)),LEAF(00efea:2:short)),CONST(0xec,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x168f,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x181c,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x19a9,4))),CONST(0x128,4))))))
024cae	FUN_024cae	024a20	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00fac2:1:byte),CONST(0x19b3,4)),LEAF(00fac2:1:byte)),CONST(0xec,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x168f,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x181c,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x19a9,4))),CONST(0x128,4)),CONST(0x17d,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024cae	FUN_024cae	024a50	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00fac2:1:byte),CONST(0x19b3,4)),LEAF(00fac2:1:byte)),CONST(0xec,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x168f,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x181c,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x19a9,4))),CONST(0x128,4)),CONST(0x17d,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x27a,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024cae	FUN_024cae	024a7e	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00fac2:1:byte),CONST(0xec,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x168f,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x181c,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x19a9,4))),CONST(0x128,4)),CONST(0x17d,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x27a,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x377,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024cae	FUN_024cae	024aac	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(LEAF(00fac2:1:byte),CONST(0x17d,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x27a,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x377,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x474,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024cae	FUN_024cae	024ada	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(INT_AND(INT_ADD(INDIRECT(LEAF(unique:00023b00:1:byte),CONST(0x27a,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x377,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x474,4)),CONST(0x1,1)),CONST(0x1f,1)),CONST(0x571,4)),CONST(0x1,1)),CONST(0x1f,1))))))
024cf4	FUN_024cf4	02093c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef77,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cf4	FUN_024cf4	020940	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cf4	FUN_024cf4	020944	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef77,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cf4	FUN_024cf4	020948	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec5a,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cf4	FUN_024cf4	02094c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cf4	FUN_024cf4	02097a	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xef81,3)),CONST(0x0,4)),INT_MULT(MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),CONST(0xa,2))),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
024cf4	FUN_024cf4	02097a	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xea1a,3)),CONST(0x0,4)),INT_MULT(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))))),CONST(0xa,2))),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
024cf4	FUN_024cf4	020984	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xea1a,3)),CONST(0x0,4)),INT_MULT(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))))),CONST(0xa,2)))))
024cf4	FUN_024cf4	02098e	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xec26,3)),CONST(0x0,4)),MULTIEQUAL(COPY(CONST(0x0,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))))))
024cf4	FUN_024cf4	0249f2	STORE	CAST(INT_ZEXT(CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00efea:2:short),CONST(0x57,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x15fa,4)),INDIRECT(LEAF(00efea:2:short),CONST(0x1787,4))),CONST(0x93,4))))))
024cf4	FUN_024cf4	024a20	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe865,3)),CONST(0x0,4)),INT_ZEXT(INT_AND(INT_ADD(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00fac2:1:byte),CONST(0x57,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x15fa,4)),INDIRECT(LEAF(00fac2:1:byte),CONST(0x1787,4))),CONST(0x93,4)),CONST(0xe8,4)),CONST(0x1,1)),CONST(0x1f,1))))))
